forecast_time,device_id,solar_pv,solar_radiation,temperature,weather,Precip,humidity
2022-03-02 22:30:00,customer_2,0.0,0.0,,,,
2022-03-02 22:30:00,musashi-ueda-5,0.0,0.0,,,,
2022-03-02 22:30:00,musashi-ueda-2,0.0,0.0,,,,
2022-03-02 22:30:00,musashi-ueda-3,0.0,0.0,,,,
2022-03-02 22:30:00,customer_1,0.0,0.0,,,,
2022-03-02 22:30:00,musashi-ueda-1,0.0,0.0,,,,
2022-03-02 22:30:00,PowerU,0.0,0.0,,,,
2022-03-02 23:00:00,PowerU,0.0,0.0,10.0,clear,0.0,54.0
2022-03-02 23:00:00,customer_2,0.0,0.0,8.0,clear,0.0,54.0
2022-03-02 23:00:00,musashi-ueda-2,0.0,0.0,8.9,clear,0.0,54.0
2022-03-02 23:00:00,musashi-ueda-6,0.0,0.0,8.9,clear,0.0,54.0
2022-03-02 23:00:00,musashi-ueda-1,0.0,0.0,7.1,clear,0.0,54.0
2022-03-02 23:00:00,musashi-ueda-4,0.0,0.0,7.9,clear,0.0,54.0
2022-03-02 23:00:00,musashi-ueda-3,0.0,0.0,9.6,clear,0.0,54.0
2022-03-02 23:00:00,customer_1,0.0,0.0,8.3,clear,0.0,54.0
2022-03-02 23:00:00,musashi-ueda-5,0.0,0.0,9.6,clear,0.0,54.0
2022-03-02 23:30:00,customer_1,0.0,0.0,,,,
2022-03-02 23:30:00,musashi-ueda-4,0.0,0.0,,,,
2022-03-02 23:30:00,musashi-ueda-3,0.0,0.0,,,,
2022-03-02 23:30:00,customer_2,0.0,0.0,,,,
2022-03-02 23:30:00,musashi-ueda-6,0.0,0.0,,,,
2022-03-02 23:30:00,musashi-ueda-5,0.0,0.0,,,,
2022-03-02 23:30:00,musashi-ueda-1,0.0,0.0,,,,
2022-03-02 23:30:00,PowerU,0.0,0.0,,,,
2022-03-02 23:30:00,musashi-ueda-2,0.0,0.0,,,,
2022-03-03 00:00:00,musashi-ueda-4,0.0,0.0,7.5,clear,0.0,68.0
2022-03-03 00:00:00,musashi-ueda-6,0.0,0.0,7.9,clear,0.0,68.0
2022-03-03 00:00:00,musashi-ueda-2,0.0,0.0,6.8,clear,0.0,68.0
2022-03-03 00:00:00,customer_1,0.0,0.0,8.0,clear,0.0,68.0
2022-03-03 00:00:00,customer_2,0.0,0.0,9.0,clear,0.0,68.0
2022-03-03 00:00:00,musashi-ueda-3,0.0,0.0,7.5,clear,0.0,68.0
2022-03-03 00:00:00,musashi-ueda-1,0.0,0.0,6.8,clear,0.0,68.0
2022-03-03 00:00:00,PowerU,0.0,0.0,9.5,clear,0.0,68.0
2022-03-03 00:00:00,musashi-ueda-5,0.0,0.0,7.9,clear,0.0,68.0
2022-03-03 00:30:00,musashi-ueda-4,0.0,0.0,,,,
2022-03-03 00:30:00,musashi-ueda-6,0.0,0.0,,,,
2022-03-03 00:30:00,PowerU,0.0,0.0,,,,
2022-03-03 00:30:00,customer_1,0.0,0.0,,,,
2022-03-03 00:30:00,musashi-ueda-3,0.0,0.0,,,,
2022-03-03 00:30:00,musashi-ueda-5,0.0,0.0,,,,
2022-03-03 00:30:00,musashi-ueda-2,0.0,0.0,,,,
2022-03-03 00:30:00,musashi-ueda-1,0.0,0.0,,,,
2022-03-03 00:30:00,customer_2,0.0,0.0,,,,
2022-03-03 01:00:00,customer_2,0.0,0.0,7.5,clear,0.0,60.0
2022-03-03 01:00:00,PowerU,0.0,0.0,8.9,clear,0.0,60.0
2022-03-03 01:00:00,musashi-ueda-3,0.0,0.0,8.5,clear,0.0,60.0
2022-03-03 01:00:00,musashi-ueda-6,0.0,0.0,6.3,clear,0.0,60.0
2022-03-03 01:00:00,customer_1,0.0,0.0,6.3,clear,0.0,60.0
2022-03-03 01:00:00,musashi-ueda-4,0.0,0.0,8.9,clear,0.0,60.0
2022-03-03 01:00:00,musashi-ueda-2,0.0,0.0,8.9,clear,0.0,60.0
2022-03-03 01:00:00,musashi-ueda-1,0.0,0.0,8.9,clear,0.0,60.0
2022-03-03 01:00:00,musashi-ueda-5,0.0,0.0,8.5,clear,0.0,60.0
2022-03-03 01:30:00,musashi-ueda-1,0.0,0.0,,,,
2022-03-03 01:30:00,musashi-ueda-4,0.0,0.0,,,,
2022-03-03 01:30:00,musashi-ueda-5,0.0,0.0,,,,
2022-03-03 01:30:00,customer_1,0.0,0.0,,,,
2022-03-03 01:30:00,musashi-ueda-6,0.0,0.0,,,,
2022-03-03 01:30:00,musashi-ueda-2,0.0,0.0,,,,
2022-03-03 01:30:00,musashi-ueda-3,0.0,0.0,,,,
2022-03-03 01:30:00,customer_2,0.0,0.0,,,,
2022-03-03 01:30:00,PowerU,0.0,0.0,,,,
2022-03-03 02:00:00,customer_1,0.0,0.0,8.3,clear,0.0,68.0
2022-03-03 02:00:00,musashi-ueda-6,0.0,0.0,7.0,clear,0.0,68.0
2022-03-03 02:00:00,musashi-ueda-4,0.0,0.0,7.0,clear,0.0,68.0
2022-03-03 02:00:00,musashi-ueda-3,0.0,0.0,7.0,clear,0.0,68.0
2022-03-03 02:00:00,musashi-ueda-5,0.0,0.0,7.1,clear,0.0,68.0
2022-03-03 02:00:00,musashi-ueda-1,0.0,0.0,7.0,clear,0.0,68.0
2022-03-03 02:00:00,customer_2,0.0,0.0,7.4,clear,0.0,68.0
2022-03-03 02:00:00,musashi-ueda-2,0.0,0.0,8.3,clear,0.0,68.0
2022-03-03 02:00:00,PowerU,0.0,0.0,8.3,clear,0.0,68.0
2022-03-03 02:30:00,musashi-ueda-3,0.0,0.0,,,,
2022-03-03 02:30:00,PowerU,0.0,0.0,,,,
2022-03-03 02:30:00,customer_1,0.0,0.0,,,,
2022-03-03 02:30:00,customer_2,0.0,0.0,,,,
2022-03-03 02:30:00,musashi-ueda-6,0.0,0.0,,,,
2022-03-03 02:30:00,musashi-ueda-1,0.0,0.0,,,,
2022-03-03 02:30:00,musashi-ueda-4,0.0,0.0,,,,
2022-03-03 02:30:00,musashi-ueda-5,0.0,0.0,,,,
2022-03-03 02:30:00,musashi-ueda-2,0.0,0.0,,,,
2022-03-03 03:00:00,musashi-ueda-4,0.0,0.0,7.7,clear,0.0,68.0
2022-03-03 03:00:00,musashi-ueda-1,0.0,0.0,8.3,clear,0.0,68.0
2022-03-03 03:00:00,customer_1,0.0,0.0,6.3,clear,0.0,68.0
2022-03-03 03:00:00,PowerU,0.0,0.0,5.9,clear,0.0,68.0
2022-03-03 03:00:00,musashi-ueda-6,0.0,0.0,5.9,clear,0.0,68.0
2022-03-03 03:00:00,customer_2,0.0,0.0,6.9,clear,0.0,68.0
2022-03-03 03:00:00,musashi-ueda-5,0.0,0.0,7.7,clear,0.0,68.0
2022-03-03 03:00:00,musashi-ueda-2,0.0,0.0,8.3,clear,0.0,68.0
2022-03-03 03:00:00,musashi-ueda-3,0.0,0.0,5.9,clear,0.0,68.0
2022-03-03 03:30:00,customer_2,0.0,0.0,,,,
2022-03-03 03:30:00,musashi-ueda-2,0.0,0.0,,,,
2022-03-03 03:30:00,musashi-ueda-5,0.0,0.0,,,,
2022-03-03 03:30:00,musashi-ueda-3,0.0,0.0,,,,
2022-03-03 03:30:00,musashi-ueda-6,0.0,0.0,,,,
2022-03-03 03:30:00,musashi-ueda-1,0.0,0.0,,,,
2022-03-03 03:30:00,musashi-ueda-4,0.0,0.0,,,,
2022-03-03 03:30:00,PowerU,0.0,0.0,,,,
2022-03-03 03:30:00,customer_1,0.0,0.0,,,,
2022-03-03 04:00:00,musashi-ueda-6,0.0,0.0,6.0,clear,0.0,70.0
2022-03-03 04:00:00,musashi-ueda-5,0.0,0.0,6.6,clear,0.0,70.0
2022-03-03 04:00:00,customer_1,0.0,0.0,6.0,clear,0.0,70.0
2022-03-03 04:00:00,musashi-ueda-4,0.0,0.0,6.6,clear,0.0,70.0
2022-03-03 04:00:00,musashi-ueda-1,0.0,0.0,6.6,clear,0.0,70.0
2022-03-03 04:00:00,customer_2,0.0,0.0,6.6,clear,0.0,70.0
2022-03-03 04:00:00,musashi-ueda-2,0.0,0.0,7.4,clear,0.0,70.0
2022-03-03 04:00:00,musashi-ueda-3,0.0,0.0,7.0,clear,0.0,70.0
2022-03-03 04:00:00,PowerU,0.0,0.0,5.3,clear,0.0,70.0
2022-03-03 04:30:00,PowerU,0.0,0.0,,,,
2022-03-03 04:30:00,musashi-ueda-2,0.0,0.0,,,,
2022-03-03 04:30:00,musashi-ueda-3,0.0,0.0,,,,
2022-03-03 04:30:00,customer_1,0.0,0.0,,,,
2022-03-03 04:30:00,customer_2,0.0,0.0,,,,
2022-03-03 04:30:00,musashi-ueda-5,0.0,0.0,,,,
2022-03-03 04:30:00,musashi-ueda-1,0.0,0.0,,,,
2022-03-03 04:30:00,musashi-ueda-6,0.0,0.0,,,,
2022-03-03 04:30:00,musashi-ueda-4,0.0,0.0,,,,
2022-03-03 05:00:00,PowerU,0.0,0.0,6.1,clear,0.0,74.0
2022-03-03 05:00:00,musashi-ueda-3,0.0,0.0,6.0,clear,0.0,74.0
2022-03-03 05:00:00,customer_2,0.0,0.0,6.0,clear,0.0,74.0
2022-03-03 05:00:00,musashi-ueda-1,0.0,0.0,6.7,clear,0.0,74.0
2022-03-03 05:00:00,musashi-ueda-6,0.0,0.0,6.3,clear,0.0,74.0
2022-03-03 05:00:00,musashi-ueda-5,0.0,0.0,6.7,clear,0.0,74.0
2022-03-03 05:00:00,customer_1,0.0,0.0,7.3,clear,0.0,74.0
2022-03-03 05:00:00,musashi-ueda-4,0.0,0.0,6.7,clear,0.0,74.0
2022-03-03 05:00:00,musashi-ueda-2,0.0,0.0,6.0,clear,0.0,74.0
2022-03-03 05:30:00,PowerU,0.0,0.0,,,,
2022-03-03 05:30:00,musashi-ueda-3,0.0,0.0,,,,
2022-03-03 05:30:00,musashi-ueda-1,0.0,0.0,,,,
2022-03-03 05:30:00,musashi-ueda-2,0.0,0.0,,,,
2022-03-03 05:30:00,customer_1,0.0,0.0,,,,
2022-03-03 05:30:00,customer_2,0.0,0.0,,,,
2022-03-03 05:30:00,musashi-ueda-4,0.0,0.0,,,,
2022-03-03 05:30:00,musashi-ueda-5,0.0,0.0,,,,
2022-03-03 05:30:00,musashi-ueda-6,0.0,0.0,,,,
2022-03-03 06:00:00,customer_2,0.0,0.0,7.0,clear,0.0,74.0
2022-03-03 06:00:00,PowerU,0.0,0.0,7.0,clear,0.0,74.0
2022-03-03 06:00:00,musashi-ueda-4,0.0,0.0,5.9,clear,0.0,74.0
2022-03-03 06:00:00,customer_1,0.0,0.0,7.0,clear,0.0,74.0
2022-03-03 06:00:00,musashi-ueda-6,0.0,0.0,7.0,clear,0.0,74.0
2022-03-03 06:00:00,musashi-ueda-3,0.0,0.0,5.4,clear,0.0,74.0
2022-03-03 06:00:00,musashi-ueda-2,0.0,0.0,5.9,clear,0.0,74.0
2022-03-03 06:00:00,musashi-ueda-5,0.0,0.0,5.6,clear,0.0,74.0
2022-03-03 06:00:00,musashi-ueda-1,0.0,0.0,5.9,clear,0.0,74.0
2022-03-03 06:30:00,musashi-ueda-5,0.0,0.0,,,,
2022-03-03 06:30:00,PowerU,0.0,0.0,,,,
2022-03-03 06:30:00,customer_2,0.0,0.0,,,,
2022-03-03 06:30:00,musashi-ueda-1,0.0,0.0,,,,
2022-03-03 06:30:00,musashi-ueda-2,0.0,0.0,,,,
2022-03-03 06:30:00,customer_1,0.0,0.0,,,,
2022-03-03 06:30:00,musashi-ueda-3,0.0,0.0,,,,
2022-03-03 06:30:00,musashi-ueda-6,0.0,0.0,,,,
2022-03-03 06:30:00,musashi-ueda-4,0.0,0.0,,,,
2022-03-03 07:00:00,musashi-ueda-6,3.15610065241794,33.0,5.8,clear,0.0,76.0
2022-03-03 07:00:00,PowerU,3.030946026161309,33.0,5.9,clear,0.0,76.0
2022-03-03 07:00:00,customer_2,3.0840380966006364,33.0,6.2,clear,0.0,76.0
2022-03-03 07:00:00,musashi-ueda-4,3.077717306913529,33.0,6.3,clear,0.0,76.0
2022-03-03 07:00:00,musashi-ueda-2,3.077717306913529,33.0,6.2,clear,0.0,76.0
2022-03-03 07:00:00,customer_1,3.0840380966006364,33.0,6.1,clear,0.0,76.0
2022-03-03 07:00:00,musashi-ueda-3,3.0916231505396774,33.0,6.8,clear,0.0,76.0
2022-03-03 07:00:00,musashi-ueda-5,2.677330686001317,30.0,6.3,clear,0.0,76.0
2022-03-03 07:00:00,musashi-ueda-1,3.111850520619313,33.0,6.1,clear,0.0,76.0
2022-03-03 07:30:00,musashi-ueda-5,15.036082926381445,128.0,,,,
2022-03-03 07:30:00,customer_2,14.985445816124054,131.0,,,,
2022-03-03 07:30:00,PowerU,15.510467737237745,133.0,,,,
2022-03-03 07:30:00,musashi-ueda-3,15.84143434097051,133.0,,,,
2022-03-03 07:30:00,musashi-ueda-6,15.510467737237745,133.0,,,,
2022-03-03 07:30:00,musashi-ueda-1,15.45241548568818,132.0,,,,
2022-03-03 07:30:00,customer_1,15.45241548568818,132.0,,,,
2022-03-03 07:30:00,musashi-ueda-2,15.45241548568818,132.0,,,,
2022-03-03 07:30:00,musashi-ueda-4,15.914035399108544,134.0,,,,
2022-03-03 08:00:00,PowerU,28.23199244553942,236.0,7.6,clear,0.0,74.0
2022-03-03 08:00:00,musashi-ueda-4,26.05471162540874,224.0,7.0,clear,0.0,74.0
2022-03-03 08:00:00,customer_1,26.05471162540874,224.0,7.4,clear,0.0,74.0
2022-03-03 08:00:00,customer_2,26.05471162540874,224.0,7.4,clear,0.0,74.0
2022-03-03 08:00:00,musashi-ueda-3,25.180125237095297,223.0,7.0,clear,0.0,74.0
2022-03-03 08:00:00,musashi-ueda-6,27.25915183978931,232.0,7.4,clear,0.0,74.0
2022-03-03 08:00:00,musashi-ueda-2,28.089426296817315,234.0,6.9,clear,0.0,74.0
2022-03-03 08:00:00,musashi-ueda-1,29.002803306393904,243.0,7.4,clear,0.0,74.0
2022-03-03 08:00:00,musashi-ueda-5,29.002803306393904,243.0,6.9,clear,0.0,74.0
2022-03-03 08:30:00,musashi-ueda-3,40.16569729750718,345.0,,,,
2022-03-03 08:30:00,PowerU,40.16569729750718,345.0,,,,
2022-03-03 08:30:00,customer_2,40.085296358770286,345.0,,,,
2022-03-03 08:30:00,musashi-ueda-2,40.02764655087685,347.0,,,,
2022-03-03 08:30:00,musashi-ueda-5,36.03949385490371,315.0,,,,
2022-03-03 08:30:00,musashi-ueda-6,38.721361809205625,335.0,,,,
2022-03-03 08:30:00,customer_1,40.16569729750718,345.0,,,,
2022-03-03 08:30:00,musashi-ueda-4,37.59313249836278,322.0,,,,
2022-03-03 08:30:00,musashi-ueda-1,35.35953652877316,317.0,,,,
2022-03-03 09:00:00,musashi-ueda-4,46.692180174946806,420.0,8.6,clear,0.0,66.0
2022-03-03 09:00:00,musashi-ueda-3,48.93353439685469,428.0,8.7,clear,0.0,66.0
2022-03-03 09:00:00,musashi-ueda-1,51.168130156115645,442.0,8.2,clear,0.0,66.0
2022-03-03 09:00:00,customer_1,45.53435044623972,407.0,8.6,clear,0.0,66.0
2022-03-03 09:00:00,PowerU,51.155951889693874,447.0,8.7,clear,0.0,66.0
2022-03-03 09:00:00,customer_2,49.28972787746266,438.0,8.6,clear,0.0,66.0
2022-03-03 09:00:00,musashi-ueda-2,51.168130156115645,442.0,8.1,clear,0.0,66.0
2022-03-03 09:00:00,musashi-ueda-5,50.61817047363844,442.0,8.6,clear,0.0,66.0
2022-03-03 09:00:00,musashi-ueda-6,50.528932229802464,433.0,8.6,clear,0.0,66.0
2022-03-03 09:30:00,musashi-ueda-6,58.98277256493066,520.0,,,,
2022-03-03 09:30:00,musashi-ueda-2,58.98277256493066,520.0,,,,
2022-03-03 09:30:00,musashi-ueda-5,55.79597335111161,502.0,,,,
2022-03-03 09:30:00,customer_1,60.05489517361232,529.0,,,,
2022-03-03 09:30:00,musashi-ueda-3,60.05489517361232,529.0,,,,
2022-03-03 09:30:00,musashi-ueda-1,58.36799027897394,511.0,,,,
2022-03-03 09:30:00,customer_2,60.05489517361232,529.0,,,,
2022-03-03 09:30:00,PowerU,60.213603677286414,527.0,,,,
2022-03-03 09:30:00,musashi-ueda-4,58.98277256493066,520.0,,,,
2022-03-03 10:00:00,musashi-ueda-6,65.39240987832974,597.0,9.6,clear,0.0,58.0
2022-03-03 10:00:00,musashi-ueda-2,65.7688184771656,597.0,9.7,clear,0.0,58.0
2022-03-03 10:00:00,musashi-ueda-5,62.61751218988094,580.0,9.3,clear,0.0,58.0
2022-03-03 10:00:00,customer_2,65.7688184771656,597.0,9.8,clear,0.0,58.0
2022-03-03 10:00:00,musashi-ueda-1,66.10338105896174,594.0,9.8,clear,0.0,58.0
2022-03-03 10:00:00,musashi-ueda-3,64.4721558407188,586.0,9.3,clear,0.0,58.0
2022-03-03 10:00:00,PowerU,66.41537646524182,604.0,9.7,clear,0.0,58.0
2022-03-03 10:00:00,musashi-ueda-4,66.06449126553787,597.0,9.5,clear,0.0,58.0
2022-03-03 10:00:00,customer_1,66.06449126553787,597.0,9.7,clear,0.0,58.0
2022-03-03 10:30:00,PowerU,72.66808279435486,663.0,,,,
2022-03-03 10:30:00,musashi-ueda-4,69.82956823623968,653.0,,,,
2022-03-03 10:30:00,musashi-ueda-1,72.0422187792616,662.0,,,,
2022-03-03 10:30:00,musashi-ueda-3,72.04831151879698,666.0,,,,
2022-03-03 10:30:00,customer_1,69.49676566158273,644.0,,,,
2022-03-03 10:30:00,musashi-ueda-5,74.65871785140497,673.0,,,,
2022-03-03 10:30:00,musashi-ueda-2,69.88037845680479,645.0,,,,
2022-03-03 10:30:00,musashi-ueda-6,72.0422187792616,662.0,,,,
2022-03-03 10:30:00,customer_2,71.79064313089559,654.0,,,,
2022-03-03 11:00:00,musashi-ueda-1,72.86285876483075,683.0,10.6,clear,0.0,62.0
2022-03-03 11:00:00,musashi-ueda-5,71.28705961301377,677.0,10.3,clear,0.0,62.0
2022-03-03 11:00:00,customer_1,71.28705961301377,677.0,10.3,clear,0.0,62.0
2022-03-03 11:00:00,customer_2,77.60330356771931,720.0,10.8,clear,0.0,62.0
2022-03-03 11:00:00,musashi-ueda-6,76.96707576411899,712.0,10.8,clear,0.0,62.0
2022-03-03 11:00:00,musashi-ueda-4,78.94024612107424,715.0,10.4,clear,0.0,62.0
2022-03-03 11:00:00,musashi-ueda-3,76.40253643916736,703.0,10.2,clear,0.0,62.0
2022-03-03 11:00:00,musashi-ueda-2,73.01356009523899,691.0,10.8,clear,0.0,62.0
2022-03-03 11:00:00,PowerU,71.28705961301377,677.0,10.8,clear,0.0,62.0
2022-03-03 11:30:00,musashi-ueda-1,78.82001910172328,726.0,,,,
2022-03-03 11:30:00,musashi-ueda-6,79.1762075081683,740.0,,,,
2022-03-03 11:30:00,musashi-ueda-4,77.0898459485096,726.0,,,,
2022-03-03 11:30:00,customer_2,76.22388362343347,726.0,,,,
2022-03-03 11:30:00,musashi-ueda-3,72.36831000569198,694.0,,,,
2022-03-03 11:30:00,PowerU,72.36831000569198,694.0,,,,
2022-03-03 11:30:00,musashi-ueda-2,79.96994216150132,731.0,,,,
2022-03-03 11:30:00,musashi-ueda-5,79.71800487287867,743.0,,,,
2022-03-03 11:30:00,customer_1,80.45011019736121,757.0,,,,
2022-03-03 12:00:00,musashi-ueda-2,81.99396867444867,762.0,10.9,clear,0.0,58.0
2022-03-03 12:00:00,PowerU,79.55317395311548,748.0,11.5,clear,0.0,58.0
2022-03-03 12:00:00,musashi-ueda-3,81.81694763770511,773.0,11.0,clear,0.0,58.0
2022-03-03 12:00:00,musashi-ueda-1,76.41428586276632,732.0,11.0,clear,0.0,58.0
2022-03-03 12:00:00,musashi-ueda-5,81.99396867444867,762.0,11.5,clear,0.0,58.0
2022-03-03 12:00:00,musashi-ueda-6,78.48508171112124,723.0,11.2,clear,0.0,58.0
2022-03-03 12:00:00,customer_2,76.41428586276632,732.0,11.3,clear,0.0,58.0
2022-03-03 12:00:00,customer_1,80.1146004356881,752.0,11.0,clear,0.0,58.0
2022-03-03 12:00:00,musashi-ueda-4,81.30673967683593,764.0,11.2,clear,0.0,58.0
2022-03-03 12:30:00,musashi-ueda-2,80.85505208448157,763.0,,,,
2022-03-03 12:30:00,musashi-ueda-4,80.76266973409948,758.0,,,,
2022-03-03 12:30:00,musashi-ueda-1,82.42832934941246,779.0,,,,
2022-03-03 12:30:00,customer_1,79.01829988390259,755.0,,,,
2022-03-03 12:30:00,musashi-ueda-3,78.43904260970682,723.0,,,,
2022-03-03 12:30:00,musashi-ueda-5,79.01829988390259,755.0,,,,
2022-03-03 12:30:00,musashi-ueda-6,81.28507130519965,751.0,,,,
2022-03-03 12:30:00,customer_2,81.28507130519965,751.0,,,,
2022-03-03 12:30:00,PowerU,81.28507130519965,751.0,,,,
2022-03-03 13:00:00,customer_1,75.98139823817161,725.0,11.7,clear,0.0,44.0
2022-03-03 13:00:00,PowerU,77.97875822165732,727.0,12.3,clear,0.0,44.0
2022-03-03 13:00:00,musashi-ueda-1,75.98139823817161,725.0,12.5,clear,0.0,44.0
2022-03-03 13:00:00,customer_2,80.32541253218888,735.0,12.5,clear,0.0,44.0
2022-03-03 13:00:00,musashi-ueda-6,77.97875822165732,727.0,11.7,clear,0.0,44.0
2022-03-03 13:00:00,musashi-ueda-4,76.77317789788042,722.0,12.2,clear,0.0,44.0
2022-03-03 13:00:00,musashi-ueda-5,77.75219513394987,723.0,12.2,clear,0.0,44.0
2022-03-03 13:00:00,musashi-ueda-2,77.75219513394987,723.0,12.2,clear,0.0,44.0
2022-03-03 13:00:00,musashi-ueda-3,76.95661133973867,723.0,12.3,clear,0.0,44.0
2022-03-03 13:30:00,musashi-ueda-3,75.20899649935464,697.0,,,,
2022-03-03 13:30:00,musashi-ueda-4,78.20206092088122,726.0,,,,
2022-03-03 13:30:00,musashi-ueda-5,73.99018176063777,701.0,,,,
2022-03-03 13:30:00,PowerU,76.16658552330244,720.0,,,,
2022-03-03 13:30:00,customer_2,77.76922180350313,707.0,,,,
2022-03-03 13:30:00,musashi-ueda-6,74.10330845129326,690.0,,,,
2022-03-03 13:30:00,customer_1,77.86542054657599,717.0,,,,
2022-03-03 13:30:00,musashi-ueda-2,77.35832093241936,708.0,,,,
2022-03-03 13:30:00,musashi-ueda-1,74.10330845129326,690.0,,,,
2022-03-03 14:00:00,musashi-ueda-4,70.49493779135368,661.0,12.1,clear,0.0,52.0
2022-03-03 14:00:00,PowerU,73.3182900270271,675.0,12.4,clear,0.0,52.0
2022-03-03 14:00:00,musashi-ueda-5,71.38785989611392,663.0,12.0,clear,0.0,52.0
2022-03-03 14:00:00,musashi-ueda-1,71.25562623467349,656.0,12.7,clear,0.0,52.0
2022-03-03 14:00:00,customer_1,73.30310898763815,667.0,12.3,clear,0.0,52.0
2022-03-03 14:00:00,musashi-ueda-2,74.9043313160221,684.0,12.5,clear,0.0,52.0
2022-03-03 14:00:00,customer_2,73.3182900270271,675.0,12.3,clear,0.0,52.0
2022-03-03 14:00:00,musashi-ueda-6,73.7585298391346,664.0,12.0,clear,0.0,52.0
2022-03-03 14:00:00,musashi-ueda-3,74.12552079247222,671.0,12.1,clear,0.0,52.0
2022-03-03 14:30:00,customer_1,65.59641928375481,599.0,,,,
2022-03-03 14:30:00,PowerU,69.17160912374416,623.0,,,,
2022-03-03 14:30:00,musashi-ueda-4,65.63000071450823,597.0,,,,
2022-03-03 14:30:00,musashi-ueda-6,68.76972652269386,618.0,,,,
2022-03-03 14:30:00,musashi-ueda-2,68.76972652269386,618.0,,,,
2022-03-03 14:30:00,musashi-ueda-3,68.65418405975167,622.0,,,,
2022-03-03 14:30:00,musashi-ueda-1,66.37268349505257,608.0,,,,
2022-03-03 14:30:00,customer_2,67.59522597822043,623.0,,,,
2022-03-03 14:30:00,musashi-ueda-5,68.18484024259664,606.0,,,,
2022-03-03 15:00:00,musashi-ueda-1,61.733959529386986,547.0,12.0,clear,0.0,50.0
2022-03-03 15:00:00,musashi-ueda-5,58.427239593753136,526.0,12.3,clear,0.0,50.0
2022-03-03 15:00:00,PowerU,61.733959529386986,547.0,12.1,clear,0.0,50.0
2022-03-03 15:00:00,musashi-ueda-4,60.75240183695838,537.0,12.1,clear,0.0,50.0
2022-03-03 15:00:00,musashi-ueda-3,60.75240183695838,537.0,12.3,clear,0.0,50.0
2022-03-03 15:00:00,musashi-ueda-2,60.208142771976775,546.0,12.1,clear,0.0,50.0
2022-03-03 15:00:00,customer_2,58.427239593753136,526.0,12.1,clear,0.0,50.0
2022-03-03 15:00:00,musashi-ueda-6,58.427239593753136,526.0,12.3,clear,0.0,50.0
2022-03-03 15:00:00,customer_1,60.208142771976775,546.0,12.3,clear,0.0,50.0
2022-03-03 15:30:00,customer_1,49.842979600616594,443.0,,,,
2022-03-03 15:30:00,musashi-ueda-5,53.292245519935314,459.0,,,,
2022-03-03 15:30:00,musashi-ueda-2,52.70064145984096,463.0,,,,
2022-03-03 15:30:00,musashi-ueda-3,52.70064145984096,463.0,,,,
2022-03-03 15:30:00,customer_2,52.70064145984096,463.0,,,,
2022-03-03 15:30:00,musashi-ueda-1,53.03226647007209,461.0,,,,
2022-03-03 15:30:00,musashi-ueda-6,51.7678972393166,455.0,,,,
2022-03-03 15:30:00,musashi-ueda-4,52.82031502920739,468.0,,,,
2022-03-03 15:30:00,PowerU,53.292245519935314,459.0,,,,
2022-03-03 16:00:00,musashi-ueda-2,43.27862261864796,365.0,11.8,clear,0.0,42.0
2022-03-03 16:00:00,customer_2,39.462768347629606,345.0,11.5,clear,0.0,42.0
2022-03-03 16:00:00,customer_1,42.49830224391014,369.0,11.3,clear,0.0,42.0
2022-03-03 16:00:00,musashi-ueda-6,38.387638216488696,340.0,11.5,clear,0.0,42.0
2022-03-03 16:00:00,musashi-ueda-1,39.462768347629606,345.0,11.7,clear,0.0,42.0
2022-03-03 16:00:00,PowerU,40.17920911089333,351.0,11.6,clear,0.0,42.0
2022-03-03 16:00:00,musashi-ueda-4,43.01562573667224,368.0,11.5,clear,0.0,42.0
2022-03-03 16:00:00,musashi-ueda-5,42.679965080389664,364.0,11.9,clear,0.0,42.0
2022-03-03 16:00:00,musashi-ueda-3,40.825212667485786,358.0,11.3,clear,0.0,42.0
2022-03-03 16:30:00,customer_1,28.750452405992693,248.0,,,,
2022-03-03 16:30:00,musashi-ueda-1,28.750452405992693,248.0,,,,
2022-03-03 16:30:00,customer_2,29.93054512283805,256.0,,,,
2022-03-03 16:30:00,musashi-ueda-2,31.609464834929906,262.0,,,,
2022-03-03 16:30:00,musashi-ueda-6,31.421807469738454,264.0,,,,
2022-03-03 16:30:00,PowerU,31.10267906361901,263.0,,,,
2022-03-03 16:30:00,musashi-ueda-3,28.867108423586224,250.0,,,,
2022-03-03 16:30:00,musashi-ueda-4,30.768598397691505,263.0,,,,
2022-03-03 16:30:00,musashi-ueda-5,31.10267906361901,263.0,,,,
2022-03-03 17:00:00,musashi-ueda-1,17.758424112023718,152.0,11.0,clear,0.0,46.0
2022-03-03 17:00:00,customer_2,17.699725319757878,150.0,10.9,clear,0.0,46.0
2022-03-03 17:00:00,musashi-ueda-5,17.915989117942427,154.0,10.6,clear,0.0,46.0
2022-03-03 17:00:00,musashi-ueda-6,18.2896252628502,155.0,10.6,clear,0.0,46.0
2022-03-03 17:00:00,musashi-ueda-3,17.194146024567,149.0,10.9,clear,0.0,46.0
2022-03-03 17:00:00,musashi-ueda-4,17.758424112023718,152.0,10.4,clear,0.0,46.0
2022-03-03 17:00:00,customer_1,18.31974826586069,153.0,10.3,clear,0.0,46.0
2022-03-03 17:00:00,musashi-ueda-2,18.19524068474862,154.0,10.9,clear,0.0,46.0
